catalogNumber,tegula_cm,scale_cm,data_collector,Filename,notes,itd_corrected
UCSB-IZC00042071,0.214,0.501,hanyang,UCSB-IZC00042071.jpg,NA,0.21357285429141717
UCSB-IZC00042169,0.197,0.499,hanyang,UCSB-IZC00042169.jpg,NA,0.19739478957915832
UCSB-IZC00042195,0.205,0.5,hanyang,UCSB-IZC00042195.jpg,NA,0.205
UCSB-IZC00042197,0.209,0.501,hanyang,UCSB-IZC00042197.jpg,NA,0.2085828343313373
UCSB-IZC00042235,0.211,0.5,hanyang,UCSB-IZC00042235.jpg,NA,0.211
UCSB-IZC00042243,0.206,0.502,hanyang,UCSB-IZC00042243.jpg,NA,0.20517928286852588
UCSB-IZC00042265,0.188,0.503,hanyang,UCSB-IZC00042265.jpg,NA,0.18687872763419483
UCSB-IZC00042266,0.215,0.5,hanyang,UCSB-IZC00042266.jpg,NA,0.215
UCSB-IZC00042273,0.22,0.501,hanyang,UCSB-IZC00042273.jpg,NA,0.21956087824351297
UCSB-IZC00042297,0.209,0.502,hanyang,UCSB-IZC00042297.jpg,NA,0.20816733067729082
UCSB-IZC00042308,0.215,0.501,hanyang,UCSB-IZC00042308.jpg,NA,0.21457085828343314
UCSB-IZC00042346,0.208,0.5,hanyang,UCSB-IZC00042346.jpg,NA,0.208
UCSB-IZC00042357,0.211,0.503,hanyang,UCSB-IZC00042357.jpg,NA,0.20974155069582504
UCSB-IZC00042392,0.204,0.501,hanyang,UCSB-IZC00042392.jpg,NA,0.20359281437125748
UCSB-IZC00042393,0.209,0.497,hanyang,UCSB-IZC00042393.jpg,NA,0.21026156941649898
UCSB-IZC00042394,0.212,0.499,hanyang,UCSB-IZC00042394.jpg,NA,0.2124248496993988
UCSB-IZC00042411,0.211,0.502,hanyang,UCSB-IZC00042411.jpg,NA,0.21015936254980078
UCSB-IZC00042428,0.203,0.501,hanyang,UCSB-IZC00042428.jpg,NA,0.20259481037924154
UCSB-IZC00042438,0.197,0.503,hanyang,UCSB-IZC00042438.jpg,NA,0.19582504970178927
UCSB-IZC00042447,0.22,0.501,hanyang,UCSB-IZC00042447.jpg,NA,0.21956087824351297
UCSB-IZC00042456,0.216,0.502,hanyang,UCSB-IZC00042456.jpg,NA,0.2151394422310757
UCSB-IZC00042465,0.207,0.499,hanyang,UCSB-IZC00042465.jpg,NA,0.20741482965931862
UCSB-IZC00042474,0.205,0.5,hanyang,UCSB-IZC00042474.jpg,NA,0.205
UCSB-IZC00042536,0.179,0.498,hanyang,UCSB-IZC00042536.jpg,NA,0.17971887550200802
UCSB-IZC00042554,0.204,0.503,hanyang,UCSB-IZC00042554.jpg,NA,0.20278330019880714
UCSB-IZC00042601,0.211,0.501,hanyang,UCSB-IZC00042601.jpg,NA,0.21057884231536925
UCSB-IZC00042623,0.215,0.501,hanyang,UCSB-IZC00042623.jpg,NA,0.21457085828343314
UCSB-IZC00042678,0.213,0.502,hanyang,UCSB-IZC00042678.jpg,NA,0.21215139442231076
UCSB-IZC00042722,0.189,0.498,hanyang,UCSB-IZC00042722.jpg,NA,0.1897590361445783
UCSB-IZC00042735,0.208,0.502,hanyang,UCSB-IZC00042735.jpg,NA,0.20717131474103584
UCSB-IZC00042738,0.201,0.5,hanyang,UCSB-IZC00042738.jpg,NA,0.201
UCSB-IZC00042740,0.211,0.497,hanyang,UCSB-IZC00042740.jpg,NA,0.21227364185110664
UCSB-IZC00042764,0.219,0.499,hanyang,UCSB-IZC00042764.jpg,NA,0.21943887775551102
UCSB-IZC00042948,0.222,0.503,hanyang,UCSB-IZC00042948.jpg,NA,0.22067594433399604
UCSB-IZC00042982,0.216,0.498,hanyang,UCSB-IZC00042982.jpg,NA,0.21686746987951808
UCSB-IZC00042985,0.214,0.5,hanyang,UCSB-IZC00042985.jpg,NA,0.214
UCSB-IZC00043003,0.216,0.5,hanyang,UCSB-IZC00043003.jpg,NA,0.216
UCSB-IZC00043024,0.205,0.503,hanyang,UCSB-IZC00043024.jpg,NA,0.20377733598409542
UCSB-IZC00043039,0.211,0.501,hanyang,UCSB-IZC00043039.jpg,NA,0.21057884231536925
UCSB-IZC00043054,0.214,0.502,hanyang,UCSB-IZC00043054.jpg,NA,0.21314741035856574
UCSB-IZC00043063,0.205,0.5,hanyang,UCSB-IZC00043063.jpg,NA,0.205
UCSB-IZC00043066,0.215,0.499,hanyang,UCSB-IZC00043066.jpg,NA,0.2154308617234469
UCSB-IZC00043068,0.194,0.498,hanyang,UCSB-IZC00043068.jpg,NA,0.19477911646586346
UCSB-IZC00043071,0.202,0.502,hanyang,UCSB-IZC00043071.jpg,NA,0.201195219
UCSB-IZC00043074,0.194,0.503,hanyang,UCSB-IZC00043074.jpg,NA,0.19284294234592445
UCSB-IZC00043080,0.207,0.5,hanyang,UCSB-IZC00043080.jpg,NA,0.207
UCSB-IZC00043369,0.22,0.501,hanyang,UCSB-IZC00043369.jpg,NA,0.21956087824351297
UCSB-IZC00043399,0.201,0.502,hanyang,UCSB-IZC00043399.jpg,NA,0.200199203
UCSB-IZC00043420,0.206,0.497,hanyang,UCSB-IZC00043420.jpg,NA,0.20724346076458752
UCSB-IZC00043427,0.218,0.502,hanyang,UCSB-IZC00043427.jpg,NA,0.21713147410358566
UCSB-IZC00043429,0.213,0.501,hanyang,UCSB-IZC00043429.jpg,NA,0.21257485029940118
UCSB-IZC00043430,0.187,0.5,hanyang,UCSB-IZC00043430.jpg,NA,0.187
UCSB-IZC00043432,0.203,0.5,hanyang,UCSB-IZC00043432.jpg,NA,0.203
UCSB-IZC00043477,0.196,0.502,hanyang,UCSB-IZC00043477.jpg,NA,0.1952191235059761
UCSB-IZC00043609,0.183,0.499,hanyang,UCSB-IZC00043609.jpg,NA,0.18336673346693386
UCSB-IZC00043682,0.207,0.498,hanyang,UCSB-IZC00043682.jpg,NA,0.20783132530120482
UCSB-IZC00043718,0.191,0.501,hanyang,UCSB-IZC00043718.jpg,NA,0.1906187624750499
UCSB-IZC00043749,0.187,0.5,hanyang,UCSB-IZC00043749.jpg,NA,0.187
UCSB-IZC00043802,0.205,0.502,hanyang,UCSB-IZC00043802.jpg,NA,0.2041832669322709
UCSB-IZC00043821,0.201,0.499,hanyang,UCSB-IZC00043821.jpg,NA,0.20140280561122245
UCSB-IZC00043824,0.211,0.5,hanyang,UCSB-IZC00043824.jpg,NA,0.211
UCSB-IZC00043827,0.195,0.499,hanyang,UCSB-IZC00043827.jpg,NA,0.19539078156312625
UCSB-IZC00043836,0.212,0.501,hanyang,UCSB-IZC00043836.jpg,NA,0.2115768463073852
UCSB-IZC00043843,0.204,0.503,hanyang,UCSB-IZC00043843.jpg,NA,0.20278330019880714
UCSB-IZC00043849,0.187,0.499,hanyang,UCSB-IZC00043849.jpg,NA,0.187374749
UCSB-IZC00044054,0.194,0.5,hanyang,UCSB-IZC00044054.jpg,NA,0.194
UCSB-IZC00044068,0.203,0.501,hanyang,UCSB-IZC00044068.jpg,NA,0.20259481037924154
UCSB-IZC00044095,0.183,0.5,hanyang,UCSB-IZC00044095.jpg,NA,0.183
UCSB-IZC00044239,0.207,0.503,hanyang,UCSB-IZC00044239.jpg,NA,0.20576540755467196
UCSB-IZC00044265,0.215,0.502,hanyang,UCSB-IZC00044265.jpg,NA,0.21414342629482072
UCSB-IZC00044279,0.198,0.5,hanyang,UCSB-IZC00044279.jpg,NA,0.198
UCSB-IZC00044311,0.211,0.498,hanyang,UCSB-IZC00044311.jpg,NA,0.21184738955823293
UCSB-IZC00044406,0.215,0.499,hanyang,UCSB-IZC00044406.jpg,NA,0.2154308617234469
UCSB-IZC00044441,0.2,0.501,hanyang,UCSB-IZC00044441.jpg,NA,0.1996007984031936
UCSB-IZC00044451,0.207,0.502,hanyang,UCSB-IZC00044451.jpg,NA,0.20617529880478086
UCSB-IZC00044585,0.197,0.5,hanyang,UCSB-IZC00044585.jpg,NA,0.197
UCSB-IZC00044616,0.212,0.501,hanyang,UCSB-IZC00044616.jpg,NA,0.2115768463073852
UCSB-IZC00046412,0.19,0.502,hanyang,UCSB-IZC00046412.jpg,NA,0.1892430278884462
UCSB-IZC00046696,0.198,0.498,hanyang,UCSB-IZC00046696.jpg,NA,0.19879518072289157
UCSB-IZC00046702,0.203,0.498,hanyang,UCSB-IZC00046702.jpg,NA,0.20381526104417672
UCSB-IZC00046708,0.171,0.501,hanyang,UCSB-IZC00046708.jpg,NA,0.17065868263473055
UCSB-IZC00046733,0.213,0.503,hanyang,UCSB-IZC00046733.jpg,NA,0.21172962226640157
UCSB-IZC00046925,0.216,0.503,hanyang,UCSB-IZC00046925.jpg,NA,0.2147117296222664
UCSB-IZC00046949,0.2,0.502,hanyang,UCSB-IZC00046949.jpg,NA,0.19920318725099603
UCSB-IZC00047045,0.21,0.502,hanyang,UCSB-IZC00047045.jpg,NA,0.2091633466135458
UCSB-IZC00000646,0.194,0.498,kaytlin,UCSB-IZC00000646.jpg,NA,0.19477911646586346
UCSB-IZC00003496,0.196,0.503,kaytlin,UCSB-IZC00003496.jpg,NA,0.194831014
UCSB-IZC00003658,0.213,0.503,kaytlin,UCSB-IZC00003658.jpg,NA,0.21172962226640157
UCSB-IZC00003718,0.167,0.503,kaytlin,UCSB-IZC00003718.jpg,NA,0.16600397614314116
UCSB-IZC00004438,0.198,0.498,kaytlin,UCSB-IZC00004438.jpg,NA,0.19879518072289157
UCSB-IZC00005582,0.191,0.501,kaytlin,UCSB-IZC00005582.jpg,NA,0.1906187624750499
UCSB-IZC00005586,0.158,0.5,kaytlin,UCSB-IZC00005586.jpg,NA,0.158
UCSB-IZC00005587,0.206,0.503,kaytlin,UCSB-IZC00005587.jpg,NA,0.20477137176938368
UCSB-IZC00005588,0.158,0.509,kaytlin,UCSB-IZC00005588.jpg,NA,0.15520628683693516
UCSB-IZC00005593,0.218,0.501,kaytlin,UCSB-IZC00005593.jpg,NA,0.21756487025948104
UCSB-IZC00005594,0.194,0.502,kaytlin,UCSB-IZC00005594.jpg,NA,0.19322709163346613
UCSB-IZC00005600,0.175,0.503,kaytlin,UCSB-IZC00005600.jpg,NA,0.17395626242544732
UCSB-IZC00005601,0.175,0.505,kaytlin,UCSB-IZC00005601.jpg,NA,0.17326732673267325
UCSB-IZC00005603,0.144,0.503,kaytlin,UCSB-IZC00005603.jpg,NA,0.14314115308151093
UCSB-IZC00005612,0.19,0.502,kaytlin,UCSB-IZC00005612.jpg,NA,0.1892430278884462
UCSB-IZC00005618,0.185,0.504,kaytlin,UCSB-IZC00005618.jpg,NA,0.18353174603174602
UCSB-IZC00005621,0.19,0.498,kaytlin,UCSB-IZC00005621.jpg,NA,0.19076305220883535
UCSB-IZC00005622,0.177,0.501,kaytlin,UCSB-IZC00005622.jpg,NA,0.17664670658682632
UCSB-IZC00005623,0.156,0.505,kaytlin,UCSB-IZC00005623.jpg,NA,0.15445544554455445
UCSB-IZC00005624,0.199,0.499,kaytlin,UCSB-IZC00005624.jpg,NA,0.19939879759519039
UCSB-IZC00005625,0.189,0.497,kaytlin,UCSB-IZC00005625.jpg,NA,0.19014084507042253
UCSB-IZC00005627,0.211,0.502,kaytlin,UCSB-IZC00005627.jpg,NA,0.21015936254980078
UCSB-IZC00005632,0.19,0.502,kaytlin,UCSB-IZC00005632.jpg,NA,0.1892430278884462
UCSB-IZC00005637,0.215,0.498,kaytlin,UCSB-IZC00005637.jpg,NA,0.21586345381526104
UCSB-IZC00005639,0.192,0.501,kaytlin,UCSB-IZC00005639.jpg,NA,0.19161676646706588
UCSB-IZC00005904,0.178,0.499,kaytlin,UCSB-IZC00005904.jpg,NA,0.1783567134268537
UCSB-IZC00005909,0.132,0.503,kaytlin,UCSB-IZC00005909.jpg,NA,0.1312127236580517
UCSB-IZC00005919,0.153,0.501,kaytlin,UCSB-IZC00005919.jpg,NA,0.15269461077844312
UCSB-IZC00005933,0.183,0.501,kaytlin,UCSB-IZC00005933.jpg,NA,0.18263473053892215
UCSB-IZC00005937,0.175,0.498,kaytlin,UCSB-IZC00005937.jpg,NA,0.1757028112449799
UCSB-IZC00005939,0.178,0.503,kaytlin,UCSB-IZC00005939.jpg,NA,0.1769383697813121
UCSB-IZC00007085,0.205,0.501,kaytlin,UCSB-IZC00007085.jpg,NA,0.20459081836327345
UCSB-IZC00008208,0.203,0.498,kaytlin,UCSB-IZC00008208.jpg,NA,0.20381526104417672
UCSB-IZC00010839,0.141,0.502,kaytlin,UCSB-IZC00010839.jpg,NA,0.14043824701195218
UCSB-IZC00010867,0.201,0.501,kaytlin,UCSB-IZC00010867.jpg,NA,0.20059880239520958
UCSB-IZC00010886,0.208,0.503,kaytlin,UCSB-IZC00010886.jpg,NA,0.20675944333996024
UCSB-IZC00010892,0.191,0.5,kaytlin,UCSB-IZC00010892.jpg,NA,0.191
UCSB-IZC00012302,0.171,0.5,kaytlin,UCSB-IZC00012302.jpg,NA,0.171
UCSB-IZC00012317,0.218,0.502,kaytlin,UCSB-IZC00012317.jpg,NA,0.21713147410358566
UCSB-IZC00012323,0.178,0.5,kaytlin,UCSB-IZC00012323.jpg,NA,0.178
UCSB-IZC00012329,0.199,0.499,kaytlin,UCSB-IZC00012329.jpg,NA,0.19939879759519039
UCSB-IZC00012340,0.167,0.501,kaytlin,UCSB-IZC00012340.jpg,NA,0.16666666666666669
UCSB-IZC00012426,0.202,0.502,kaytlin,UCSB-IZC00012426.jpg,NA,0.201195219
UCSB-IZC00012433,0.195,0.499,kaytlin,UCSB-IZC00012433.jpg,NA,0.19539078156312625
UCSB-IZC00012435,0.22,0.501,kaytlin,UCSB-IZC00012435.jpg,NA,0.21956087824351297
UCSB-IZC00012444,0.193,0.5,kaytlin,UCSB-IZC00012444.jpg,NA,0.193
UCSB-IZC00012445,0.213,0.502,kaytlin,UCSB-IZC00012445.jpg,NA,0.21215139442231076
UCSB-IZC00012452,0.177,0.502,kaytlin,UCSB-IZC00012452.jpg,NA,0.17629482071713146
UCSB-IZC00012454,0.213,0.503,kaytlin,UCSB-IZC00012454.jpg,NA,0.21172962226640157
UCSB-IZC00012459,0.173,0.501,kaytlin,UCSB-IZC00012459.jpg,NA,0.17265469061876246
UCSB-IZC00012461,0.196,0.501,kaytlin,UCSB-IZC00012461.jpg,NA,0.19560878243512975
UCSB-IZC00012462,0.159,0.499,kaytlin,UCSB-IZC00012462.jpg,NA,0.1593186372745491
UCSB-IZC00014705,0.206,0.499,kaytlin,UCSB-IZC00014705.jpg,NA,0.2064128256513026
UCSB-IZC00014856,0.182,0.503,kaytlin,UCSB-IZC00014856.jpg,NA,0.18091451292246521
UCSB-IZC00015098,0.207,0.499,kaytlin,UCSB-IZC00015098.jpg,NA,0.20741482965931862
UCSB-IZC00021417,0.095,0.5,kaytlin,UCSB-IZC00021417.jpg,NA,0.095
UCSB-IZC00022213,0.197,0.499,kaytlin,UCSB-IZC00022213.jpg,NA,0.19739478957915832
UCSB-IZC00022224,0.2,0.502,kaytlin,UCSB-IZC00022224.jpg,NA,0.19920318725099603
UCSB-IZC00023325,0.208,0.5,kaytlin,UCSB-IZC00023325.jpg,NA,0.208
UCSB-IZC00027132,0.203,0.498,kaytlin,UCSB-IZC00027132.jpg,NA,0.20381526104417672
UCSB-IZC00028334,0.181,0.499,kaytlin,UCSB-IZC00028334.jpg,NA,0.1813627254509018
UCSB-IZC00028349,0.202,0.502,kaytlin,UCSB-IZC00028349.jpg,NA,0.201195219
UCSB-IZC00028367,0.205,0.5,kaytlin,UCSB-IZC00028367.jpg,NA,0.205
UCSB-IZC00028379,0.206,0.502,kaytlin,UCSB-IZC00028379.jpg,NA,0.20517928286852588
UCSB-IZC00028611,0.185,0.5,kaytlin,UCSB-IZC00028611.jpg,NA,0.185
UCSB-IZC00030039,0.192,0.501,kaytlin,UCSB-IZC00030039.jpg,NA,0.19161676646706588
UCSB-IZC00030075,0.198,0.5,kaytlin,UCSB-IZC00030075.jpg,NA,0.198
UCSB-IZC00030159,0.186,0.501,kaytlin,UCSB-IZC00030159.jpg,NA,0.18562874251497005
UCSB-IZC00030313,0.207,0.498,kaytlin,UCSB-IZC00030313.jpg,NA,0.20783132530120482
UCSB-IZC00030335,0.2,0.5,kaytlin,UCSB-IZC00030335.jpg,NA,0.2
UCSB-IZC00030367,0.203,0.5,kaytlin,UCSB-IZC00030367.jpg,NA,0.203
UCSB-IZC00030369,0.188,0.501,kaytlin,UCSB-IZC00030369.jpg,NA,0.18762475049900199
UCSB-IZC00030423,0.175,0.501,kaytlin,UCSB-IZC00030423.jpg,NA,0.1746506986027944
UCSB-IZC00030474,0.197,0.501,kaytlin,UCSB-IZC00030474.jpg,NA,0.1966067864271457
UCSB-IZC00030667,0.187,0.5,kaytlin,UCSB-IZC00030667.jpg,NA,0.187
UCSB-IZC00030694,0.201,0.501,kaytlin,UCSB-IZC00030694.jpg,NA,0.20059880239520958
UCSB-IZC00030695,0.155,0.498,kaytlin,UCSB-IZC00030695.jpg,NA,0.15562248995983935
UCSB-IZC00030755,0.141,0.498,kaytlin,UCSB-IZC00030755.jpg,NA,0.14156626506024095
UCSB-IZC00030767,0.191,0.502,kaytlin,UCSB-IZC00030767.jpg,NA,0.1902390438247012
UCSB-IZC00030779,0.162,0.502,kaytlin,UCSB-IZC00030779.jpg,NA,0.16135458167330677
UCSB-IZC00030786,0.196,0.502,kaytlin,UCSB-IZC00030786.jpg,NA,0.1952191235059761
UCSB-IZC00030795,0.149,0.497,kaytlin,UCSB-IZC00030795.jpg,NA,0.1498993963782696
UCSB-IZC00030796,0.2,0.502,kaytlin,UCSB-IZC00030796.jpg,NA,0.19920318725099603
UCSB-IZC00030809,0.191,0.502,kaytlin,UCSB-IZC00030809.jpg,NA,0.1902390438247012
UCSB-IZC00030820,0.194,0.503,kaytlin,UCSB-IZC00030820.jpg,NA,0.19284294234592445
UCSB-IZC00030855,0.202,0.502,kaytlin,UCSB-IZC00030855.jpg,NA,0.201195219
UCSB-IZC00030859,0.157,0.502,kaytlin,UCSB-IZC00030859.jpg,NA,0.15637450199203187
UCSB-IZC00030870,0.203,0.502,kaytlin,UCSB-IZC00030870.jpg,NA,0.20219123505976097
UCSB-IZC00030875,0.178,0.5,kaytlin,UCSB-IZC00030875.jpg,NA,0.178
UCSB-IZC00030895,0.214,0.5,kaytlin,UCSB-IZC00030895.jpg,NA,0.214
UCSB-IZC00031097,0.197,0.5,kaytlin,UCSB-IZC00031097.jpg,NA,0.197
UCSB-IZC00031172,0.189,0.502,kaytlin,UCSB-IZC00031172.jpg,NA,0.18824701195219123
UCSB-IZC00031232,0.221,0.497,kaytlin,UCSB-IZC00031232.jpg,NA,0.22233400402414488
UCSB-IZC00031244,0.211,0.502,kaytlin,UCSB-IZC00031244.jpg,NA,0.21015936254980078
UCSB-IZC00031260,0.182,0.498,kaytlin,UCSB-IZC00031260.jpg,NA,0.1827309236947791
UCSB-IZC00033736,0.191,0.5,kaytlin,UCSB-IZC00033736.jpg,NA,0.191
UCSB-IZC00034068,0.195,0.498,kaytlin,UCSB-IZC00034068.jpg,NA,0.1957831325301205
UCSB-IZC00034388,0.157,0.498,kaytlin,UCSB-IZC00034388.jpg,NA,0.1576305220883534
UCSB-IZC00034389,0.216,0.5,kaytlin,UCSB-IZC00034389.jpg,NA,0.216
UCSB-IZC00034393,0.133,0.498,kaytlin,UCSB-IZC00034393.jpg,NA,0.13353413654618473
UCSB-IZC00034397,0.147,0.5,kaytlin,UCSB-IZC00034397.jpg,NA,0.147
UCSB-IZC00034400,0.149,0.5,kaytlin,UCSB-IZC00034400.jpg,NA,0.149
UCSB-IZC00034403,0.197,0.502,kaytlin,UCSB-IZC00034403.jpg,NA,0.1962151394422311
UCSB-IZC00034405,0.158,0.498,kaytlin,UCSB-IZC00034405.jpg,NA,0.15863453815261044
UCSB-IZC00034406,0.175,0.502,kaytlin,UCSB-IZC00034406.jpg,NA,0.1743027888446215
UCSB-IZC00034407,0.198,0.5,kaytlin,UCSB-IZC00034407.jpg,NA,0.198
UCSB-IZC00034408,0.156,0.5,kaytlin,UCSB-IZC00034408.jpg,NA,0.156
UCSB-IZC00034410,0.156,0.502,kaytlin,UCSB-IZC00034410.jpg,NA,0.1553784860557769
UCSB-IZC00034411,0.163,0.502,kaytlin,UCSB-IZC00034411.jpg,NA,0.16235059760956175
UCSB-IZC00034412,0.19,0.502,kaytlin,UCSB-IZC00034412.jpg,NA,0.1892430278884462
UCSB-IZC00034413,0.155,0.498,kaytlin,UCSB-IZC00034413.jpg,NA,0.15562248995983935
UCSB-IZC00034415,0.174,0.5,kaytlin,UCSB-IZC00034415.jpg,NA,0.174
UCSB-IZC00034418,0.197,0.5,kaytlin,UCSB-IZC00034418.jpg,NA,0.197
UCSB-IZC00034421,0.2,0.5,kaytlin,UCSB-IZC00034421.jpg,NA,0.2
UCSB-IZC00034424,0.192,0.502,kaytlin,UCSB-IZC00034424.jpg,NA,0.19123505976095617
UCSB-IZC00034425,0.189,0.502,kaytlin,UCSB-IZC00034425.jpg,NA,0.18824701195219123
UCSB-IZC00034434,0.186,0.499,kaytlin,UCSB-IZC00034434.jpg,NA,0.18637274549098196
UCSB-IZC00034444,0.172,0.498,kaytlin,UCSB-IZC00034444.jpg,NA,0.17269076305220882
UCSB-IZC00034445,0.165,0.498,kaytlin,UCSB-IZC00034445.jpg,NA,0.16566265060240964
UCSB-IZC00034465,0.198,0.502,kaytlin,UCSB-IZC00034465.jpg,NA,0.19721115537848607
UCSB-IZC00034491,0.163,0.502,kaytlin,UCSB-IZC00034491.jpg,NA,0.16235059760956175
UCSB-IZC00034503,0.159,0.503,kaytlin,UCSB-IZC00034503.jpg,NA,0.15805168986083498
UCSB-IZC00034510,0.144,0.498,kaytlin,UCSB-IZC00034510.jpg,NA,0.14457831325301204
UCSB-IZC00034521,0.147,0.497,kaytlin,UCSB-IZC00034521.jpg,NA,0.14788732394366197
UCSB-IZC00034524,0.159,0.5,kaytlin,UCSB-IZC00034524.jpg,NA,0.159
UCSB-IZC00034526,0.146,0.502,kaytlin,UCSB-IZC00034526.jpg,NA,0.14541832669322707
UCSB-IZC00034540,0.123,0.5,kaytlin,UCSB-IZC00034540.jpg,NA,0.123
UCSB-IZC00034542,0.149,0.5,kaytlin,UCSB-IZC00034542.jpg,NA,0.149
UCSB-IZC00034545,0.156,0.5,kaytlin,UCSB-IZC00034545.jpg,NA,0.156
UCSB-IZC00034556,0.164,0.497,kaytlin,UCSB-IZC00034556.jpg,NA,0.16498993963782696
UCSB-IZC00034557,0.154,0.5,kaytlin,UCSB-IZC00034557.jpg,NA,0.154
UCSB-IZC00034564,0.165,0.497,kaytlin,UCSB-IZC00034564.jpg,NA,0.1659959758551308
UCSB-IZC00034582,0.158,0.497,kaytlin,UCSB-IZC00034582.jpg,NA,0.15895372233400404
UCSB-IZC00034588,0.158,0.497,kaytlin,UCSB-IZC00034588.jpg,NA,0.15895372233400404
UCSB-IZC00034594,0.145,0.5,kaytlin,UCSB-IZC00034594.jpg,NA,0.145
UCSB-IZC00034607,0.153,0.503,kaytlin,UCSB-IZC00034607.jpg,NA,0.15208747514910537
UCSB-IZC00034612,0.148,0.5,kaytlin,UCSB-IZC00034612.jpg,NA,0.148
UCSB-IZC00034615,0.149,0.5,kaytlin,UCSB-IZC00034615.jpg,NA,0.149
UCSB-IZC00034993,0.138,0.499,kaytlin,UCSB-IZC00034993.jpg,NA,0.13827655310621242
UCSB-IZC00034994,0.152,0.497,kaytlin,UCSB-IZC00034994.jpg,NA,0.1529175050301811
UCSB-IZC00035077,0.142,0.498,kaytlin,UCSB-IZC00035077.jpg,NA,0.142570281
UCSB-IZC00035100,0.151,0.503,kaytlin,UCSB-IZC00035100.jpg,NA,0.15009940357852883
UCSB-IZC00035351,0.154,0.502,kaytlin,UCSB-IZC00035351.jpg,NA,0.15338645418326693
UCSB-IZC00035355,0.177,0.497,kaytlin,UCSB-IZC00035355.jpg,NA,0.17806841046277666
UCSB-IZC00035615,0.165,0.5,kaytlin,UCSB-IZC00035615.jpg,NA,0.165
UCSB-IZC00035851,0.191,0.498,kaytlin,UCSB-IZC00035851.jpg,NA,0.19176706827309237
UCSB-IZC00035872,0.194,0.502,kaytlin,UCSB-IZC00035872.jpg,NA,0.19322709163346613
UCSB-IZC00035943,0.206,0.498,kaytlin,UCSB-IZC00035943.jpg,NA,0.20682730923694778
UCSB-IZC00035949,0.186,0.5,kaytlin,UCSB-IZC00035949.jpg,NA,0.186
UCSB-IZC00035955,0.193,0.497,kaytlin,UCSB-IZC00035955.jpg,NA,0.19416498993963782
UCSB-IZC00035984,0.173,0.498,kaytlin,UCSB-IZC00035984.jpg,NA,0.17369477911646586
UCSB-IZC00036003,0.176,0.501,kaytlin,UCSB-IZC00036003.jpg,NA,0.17564870259481036
UCSB-IZC00036007,0.19,0.503,kaytlin,UCSB-IZC00036007.jpg,NA,0.18886679920477137
UCSB-IZC00036009,0.168,0.5,kaytlin,UCSB-IZC00036009.jpg,NA,0.168
UCSB-IZC00036013,0.214,0.497,kaytlin,UCSB-IZC00036013.jpg,NA,0.2152917505030181
UCSB-IZC00036017,0.184,0.497,kaytlin,UCSB-IZC00036017.jpg,NA,0.1851106639839034
UCSB-IZC00036022,0.185,0.5,kaytlin,UCSB-IZC00036022.jpg,NA,0.185
UCSB-IZC00036025,0.204,0.503,kaytlin,UCSB-IZC00036025.jpg,NA,0.20278330019880714
UCSB-IZC00036033,0.212,0.503,kaytlin,UCSB-IZC00036033.jpg,NA,0.21073558648111332
UCSB-IZC00036044,0.19,0.5,kaytlin,UCSB-IZC00036044.jpg,NA,0.19
UCSB-IZC00036055,0.207,0.5,kaytlin,UCSB-IZC00036055.jpg,NA,0.207
UCSB-IZC00036129,0.193,0.503,kaytlin,UCSB-IZC00036129.jpg,NA,0.1918489065606362
UCSB-IZC00036134,0.161,0.497,kaytlin,UCSB-IZC00036134.jpg,NA,0.1619718309859155
UCSB-IZC00036140,0.201,0.503,kaytlin,UCSB-IZC00036140.jpg,NA,0.19980119284294234
UCSB-IZC00036147,0.185,0.5,kaytlin,UCSB-IZC00036147.jpg,NA,0.185
UCSB-IZC00036148,0.197,0.503,kaytlin,UCSB-IZC00036148.jpg,NA,0.19582504970178927
UCSB-IZC00036153,0.187,0.5,kaytlin,UCSB-IZC00036153.jpg,NA,0.187
UCSB-IZC00036159,0.2,0.497,kaytlin,UCSB-IZC00036159.jpg,NA,0.2012072434607646
UCSB-IZC00036169,0.198,0.503,kaytlin,UCSB-IZC00036169.jpg,NA,0.19681908548707755
UCSB-IZC00036172,0.182,0.503,kaytlin,UCSB-IZC00036172.jpg,NA,0.18091451292246521
UCSB-IZC00036177,0.179,0.497,kaytlin,UCSB-IZC00036177.jpg,NA,0.1800804828973843
UCSB-IZC00036226,0.167,0.497,kaytlin,UCSB-IZC00036226.jpg,NA,0.16800804828973845
UCSB-IZC00036256,0.202,0.498,kaytlin,UCSB-IZC00036256.jpg,NA,0.2028112449799197
UCSB-IZC00036274,0.177,0.502,kaytlin,UCSB-IZC00036274.jpg,NA,0.17629482071713146
UCSB-IZC00036280,0.169,0.501,kaytlin,UCSB-IZC00036280.jpg,NA,0.16866267465069862
UCSB-IZC00036291,0.176,0.5,kaytlin,UCSB-IZC00036291.jpg,NA,0.176
UCSB-IZC00036301,0.185,0.502,kaytlin,UCSB-IZC00036301.jpg,NA,0.18426294820717132
UCSB-IZC00036303,0.194,0.5,kaytlin,UCSB-IZC00036303.jpg,NA,0.194
UCSB-IZC00036306,0.202,0.5,kaytlin,UCSB-IZC00036306.jpg,NA,0.202
UCSB-IZC00036307,0.203,0.5,kaytlin,UCSB-IZC00036307.jpg,NA,0.203
UCSB-IZC00036314,0.149,0.498,kaytlin,UCSB-IZC00036314.jpg,NA,0.1495983935742972
